<<<<<<< HEAD
timestep	p1
35800	21.66334491
35900	21.46416322
36000	22.20758864
36100	21.8087823
36200	20.93881015
36300	21.85217453
36400	23.0302002
36500	23.8016347
36600	24.31925871
36700	24.2405584
36800	23.3786313
36900	22.10460612
37000	21.52435298
37100	20.39526342
37200	19.33428434
37300	18.71247592
37400	18.16439705
37500	17.9335377
37600	17.77981938
37700	17.75312896
37800	17.80401243
37900	18.58962017
38000	18.87278949
38100	18.45322245
38200	18.01397539
38300	17.64385563
38400	17.58340041
38500	17.36846516
38600	17.19324496
38700	16.91625092
38800	16.89594795
38900	16.14480075
39000	15.06584777
39100	14.23532328
39200	14.08031827
39300	14.51367163
39400	14.72554281
39500	14.79681411
39600	14.63587893
39700	14.22436674
39800	14.06398312
39900	14.14597858
40000	14.43726717
40100	14.34087106
40200	14.66053886
40300	14.84744265
40400	15.30884793
40500	15.71509588
40600	15.04176111
40700	14.68442012
40800	14.49685483
40900	15.2122264
41000	14.82958435
41100	14.3265828
41200	13.84216291
41300	13.57702618
41400	13.74238443
41500	14.1164086
41600	14.75845973
41700	15.35720822
41800	15.61667623
41900	15.64008586
42000	16.02784761
42100	15.79346587
42200	15.70649353
42300	15.23608247
42400	14.30879438
42500	12.94110075
42600	11.89868459
42700	11.76804175
42800	12.0575218
42900	12.30870075
43000	12.20673523
43100	11.32236462
43200	10.8173988
43300	10.38408013
43400	10.20591524
43500	9.918035263
43600	9.56443363
43700	8.612605234
43800	7.864068103
43900	7.636352877
44000	7.376367973
44100	7.175703899
44200	7.891499328
44300	8.692723965
44400	8.923806986
44500	8.90128788
44600	9.154595545
44700	9.075622451
44800	9.15045379
44900	9.089299549
45000	9.55059715
45100	9.416787416
45200	8.440743556
45300	7.679001229
45400	7.21647395
45500	7.581620511
45600	7.896545918
45700	8.083172288
45800	8.552129069
45900	9.049610225
46000	9.738466353
46100	9.918793593
46200	10.0825809
46300	10.3340335
46400	10.93093749
46500	11.38663858
46600	11.66850844
46700	12.59205782
46800	13.67185926
46900	14.18506132
47000	14.31388612
47100	15.47623742
47200	16.4623916
47300	16.96689381
47400	17.57890045
47500	17.30249175
47600	17.2095574
47700	16.75473061
47800	16.30614442
47900	15.81188227
48000	14.77416949
48100	14.48305333
48200	14.70800178
48300	15.05693476
48400	13.90396412
48500	14.18943752
48600	14.06988988
48700	14.27284016
48800	14.81318403
48900	15.01838925
49000	14.84013568
49100	14.67577668
49200	14.87664916
49300	14.71721057
49400	14.10476197
49500	13.81322981
49600	12.87713146
49700	11.67682095
49800	11.73694377
49900	12.80561401
50000	12.69951394
50100	13.57450466
50200	15.07046772
50300	16.34492854
50400	16.79884531
50500	17.29031766
50600	17.8516677
50700	18.64745943
50800	19.42131597
50900	20.07444654
51000	20.67261279
51100	20.3971905
51200	20.94486816
51300	20.25980849
51400	20.28183721
51500	20.68375003
51600	22.05332677
51700	23.29292537
51800	24.00549393
51900	24.24139857
52000	24.96792536
52100	24.89804469
52200	24.84131891
52300	24.50227588
52400	24.43282439
52500	38.84746221
52600	38.2961574
52700	38.54154749
52800	38.7683612
52900	39.09960824
53000	38.7468522
53100	37.45687245
53200	36.6530339
53300	36.71220269
53400	37.2935708
53500	37.53473087
53600	37.41959749
53700	37.84172583
53800	37.92727034
53900	37.59851276
54000	37.59970364
54100	37.2830016
54200	37.01411934
54300	36.59512881
54400	37.34150487
54500	37.81236325
54600	38.29214386
54700	26.17926869
54800	25.63148177
54900	26.22641427
55000	26.37676738
55100	26.46073644
55200	26.58107905
55300	26.56310475
55400	26.31980508
55500	26.38656049
55600	26.12654639
55700	25.322296
55800	24.92519455
55900	24.74927686
56000	24.25900464
56100	23.79986961
56200	22.56498607
56300	22.41683281
56400	21.90498618
56500	22.60358721
56600	23.03600482
56700	22.9338045
56800	23.42465969
56900	23.64818776
57000	37.03644489
57100	36.60558859
57200	36.43279468
57300	37.41177428
57400	22.55798114
57500	22.19503309
57600	21.52740465
57700	21.38819261
57800	22.50007767
57900	22.71972686
58000	22.39353855
58100	22.56779077
58200	23.33571437
58300	23.74905006
58400	24.18544583
58500	24.14442966
58600	24.48533835
58700	25.05166207
58800	25.43064274
58900	25.06117799
59000	25.81401627
59100	26.35424481
59200	26.73640041
59300	26.53817794
59400	24.9026958
59500	24.52080095
59600	24.58468626
59700	23.60401354
59800	22.53654879
59900	22.53853974
60000	22.70729574
60100	22.29539675
60200	22.55822991
60300	23.14515724
60400	23.57588721
60500	23.46001089
60600	23.74456318
60700	23.22663711
60800	23.69714705
60900	24.45162079
61000	25.17613092
61100	25.72504045
61200	25.6889698
61300	25.9199184
61400	25.81550076
61500	25.35882318
61600	24.64901438
61700	23.56971305
61800	23.23298026
61900	22.40391867
62000	21.80788385
62100	22.34833375
62200	22.33824921
62300	22.07222729
62400	21.55846765
62500	21.1459273
62600	20.94170989
62700	21.18388106
62800	20.67985637
62900	20.723795
63000	20.80677745
63100	21.48743818
63200	21.4647403
63300	21.28708068
63400	21.13955112
63500	20.23531806
63600	19.71703011
63700	19.15610969
63800	19.53380813
63900	19.17866671
64000	19.7682336
64100	20.16473185
64200	20.39332965
64300	20.55269813
64400	21.35429814
64500	20.57515382
64600	19.58416073
64700	18.48779063
64800	17.54141045
64900	16.58038815
