timestep	p1
56200	1.163633611
56300	1.146937597
56400	1.219797196
56500	1.078969498
56600	1.231347628
56700	1.052339192
56800	1.22111196
56900	1.062906753
57000	1.178020726
57100	1.205329171
57200	1.145925277
57300	1.115656657
57400	1.217094517
57500	1.156174908
57600	1.192255538
57700	1.10573607
57800	1.242663427
57900	1.075262087
58000	1.221698665
58100	1.098541182
58200	1.223128525
58300	1.054048886
58400	1.239342646
58500	1.061093795
58600	1.218579635
58700	1.118845127
58800	1.227263608
58900	1.068390865
59000	1.206504018
59100	1.186023979
59200	1.090662208
59300	1.220252793
59400	1.165573924
59500	1.180583177
59600	1.064936194
59700	1.180650575
59800	1.148883784
59900	1.246317525
60000	1.085154017
60100	1.227015462
60200	1.087482292
60300	1.169599019
60400	1.150829824
60500	1.235148172
60600	1.063987344
60700	1.213158493
60800	1.161742715
60900	1.146768046
61000	1.148953066
61100	1.246353397
61200	1.060539826
61300	1.231727155
61400	1.174952473
61500	1.159093213
61600	1.142542877
61700	1.224080151
61800	1.113611654
61900	1.185770981
62000	1.179930772
62100	1.217731306
62200	1.070962544
62300	1.229680751
62400	1.088906876
62500	1.217755269
62600	1.082304661
62700	1.248289574
62800	1.060136694
62900	1.231630405
63000	1.126095941
63100	1.163997015
63200	1.159788439
63300	1.206375218
63400	1.169950753
63500	1.105296366
63600	1.238333906
63700	1.059774004
63800	1.240567928
63900	1.06456264
64000	1.230666851
64100	1.062118323
64200	1.237721552
64300	1.078460963
64400	1.237281728
64500	1.074552075
64600	1.243654356
64700	1.079325305
64800	1.210865415
64900	1.101890427
65000	1.219849188
65100	1.140406581
65200	1.174724843
65300	1.131764009
65400	1.229384293
65500	1.055308473
65600	1.237684806
65700	1.089796639
65800	1.20481428
65900	1.131183229
66000	1.229369746
66100	1.065602984
66200	1.21141684
66300	1.18619151
66400	1.171676761
66500	1.069727353
66600	1.214279752
66700	1.122756044
66800	1.235216956
66900	1.080184545
67000	1.203868196
67100	1.186222336
67200	1.078229701
67300	1.236806752
67400	1.121126185
67500	1.205950309
67600	1.078473952
67700	1.234453925
67800	1.075399931
67900	1.204182573
68000	1.1806094
68100	1.189189643
68200	1.08035657
68300	1.232255608
68400	1.204271125
68500	1.091555315
68600	1.200234968
68700	1.189555195
68800	1.117834842
68900	1.194084518
69000	1.215307529
69100	1.15217695
69200	1.106710475
69300	1.229998542
69400	1.067860636
69500	1.243956013
69600	1.160054815
69700	1.166463835
69800	1.139711247
69900	1.223716889
70000	1.061332587
70100	1.233468049
70200	1.104801855
70300	1.219306958
70400	1.139865477
70500	1.173637708
70600	1.117149734
70700	1.221869846
70800	1.119450318
70900	1.126414702
71000	1.229246738
71100	1.067633374
71200	1.23132121
71300	1.060160162
71400	1.18536019
71500	1.203182525
71600	1.079854198
71700	1.215691815
71800	1.089005788
71900	1.223535937
72000	1.13114324
72100	1.194234468
72200	1.060282714
72300	1.236023709
72400	1.084089839
72500	1.127271194
72600	1.229628085
72700	1.1241304
72800	1.13209029
72900	1.170657793
73000	1.215029072
73100	1.140870852
73200	1.185829339
73300	1.108145864
73400	1.242724129
73500	1.064636108
73600	1.151516265
73700	1.229441461
73800	1.050067358
73900	1.213328616
74000	1.169896413
74100	1.202455318
74200	1.074968214
74300	1.187275723
74400	1.116623065
74500	1.23980667
74600	1.058394727
74700	1.200203736
74800	1.179934582
74900	1.160510481
75000	1.076905192
75100	1.236486569
75200	1.063136894
75300	1.192594568
75400	1.188160259
75500	1.107683921
75600	1.221057807
75700	1.124912808
75800	1.215290747
75900	1.060652971
76000	1.200650647
76100	1.132842151
76200	1.239511798
76300	1.058724495
76400	1.229492527
76500	1.126415067
76600	1.125643898
76700	1.21717179
76800	1.109798526
76900	1.223043555
77000	1.058610103
77100	1.220234013
77200	1.156442968
77300	1.112371537
77400	1.228492099
77500	1.056886516
77600	1.233649432
77700	1.109761849
77800	1.163887637
77900	1.206964995
78000	1.125547747
78100	1.23254477
78200	1.057599972
78300	1.222767172
78400	1.120052014
78500	1.160336652
78600	1.227037157
78700	1.094277701
78800	1.221403598
78900	1.068931085
79000	1.235643261
79100	1.058131018
79200	1.226200257
79300	1.086243868
79400	1.24218438
79500	1.069757833
79600	1.197023728
79700	1.20006449
79800	1.109335758
79900	1.198035371
80000	1.178893594
80100	1.183399727
80200	1.068259553
80300	1.207080108
80400	1.178917249
80500	1.203111888
80600	1.096385445
80700	1.197589599
80800	1.203448046
80900	1.060367959
81000	1.238639915
81100	1.06364319
81200	1.231563832
81300	1.11496766
81400	1.127043814
81500	1.213909729
81600	1.132332367
81700	1.183635132
81800	1.085320013
81900	1.202371245
82000	1.191855198
82100	1.210319726
82200	1.096168434
82300	1.196925857
82400	1.204673225
82500	1.059337003
82600	1.238992215
82700	1.196737696
82800	1.141848909
82900	1.12382221
83000	1.229623652
83100	1.055410108
83200	1.216902011
83300	1.15127084
83400	1.186828767
83500	1.093575587
83600	1.22996404
83700	1.058609571
83800	1.22096481
83900	1.065936195
84000	1.21587502
84100	1.135932497
84200	1.227504545
84300	1.054471918
84400	1.226248828
84500	1.159109681
84600	1.05963933
84700	1.244490963
84800	1.154731305
84900	1.096304983
85000	1.15598172
85100	1.21519901
85200	1.1941645
85300	1.101183477
85400	1.179268466
85500	1.189288152
85600	1.194321378
85700	1.076941062
85800	1.209968546
85900	1.055240829
86000	1.220157634
86100	1.152512907
86200	1.216895435
86300	1.137038587
86400	1.14939212
86500	1.126465649
86600	1.220270388
86700	1.125811169
86800	1.082575026
86900	1.216603364
87000	1.06012067
87100	1.208152656
87200	1.16310102
87300	1.209312074
87400	1.106499642
87500	1.177078453
87600	1.137975279
87700	1.247341022
87800	1.057638873
87900	1.194921162
88000	1.213235851
88100	1.05640134
88200	1.235648661
88300	1.138232395
88400	1.221823473
88500	1.114612388
88600	1.155956439
88700	1.144486615
88800	1.248710443
88900	1.076261811
89000	1.194055217
89100	1.216448917
89200	1.094712074
89300	1.11830718
89400	1.217034752
89500	1.195153129
89600	1.05883397
89700	1.247459688
89800	1.125370037
89900	1.1894055
90000	1.060724686
90100	1.17663157
90200	1.205501853
90300	1.218349622
90400	1.059579826
90500	1.199654719
90600	1.215245758
90700	1.110372401
90800	1.237302296
90900	1.081138901
91000	1.219328941
91100	1.101735955
91200	1.115239227
91300	1.188639257
91400	1.24824256
91500	1.136143812
91600	1.220099843
91700	1.158880998
91800	1.132650673
91900	1.159955799
92000	1.240374807
92100	1.065217269
92200	1.143668523
92300	1.231403411
92400	1.050316865
92500	1.110856764
92600	1.225280886
92700	1.060866266
92800	1.13071151
92900	1.234525233
93000	1.137805569
93100	1.064832651
93200	1.21911427
93300	1.195736295
93400	1.062636576
93500	1.26528371
93600	1.224966767
93700	1.061742587
93800	1.210322736
93900	1.210924029
94000	1.076632063
94100	1.252580184
94200	1.209458194
94300	1.101438822
94400	1.13717133
94500	1.224811248
94600	1.057591049
94700	1.217729795
94800	1.231811402
94900	1.124470159
95000	1.062207754
95100	1.184034184
95200	1.089835448
95300	1.242014698
95400	1.07124626
95500	1.187668324
95600	1.219647731
95700	1.059660284
95800	1.105153439
95900	1.231186403
96000	1.063828216
96100	1.139762134
96200	1.223935491
96300	1.215998448
96400	1.056459999
96500	1.222397921
96600	1.160740295
96700	1.06167444
96800	1.24596563
96900	1.055644031
97000	1.208544675
97100	1.188085837
97200	1.059703283
97300	1.229701135
97400	1.098082552
97500	1.202270032
97600	1.184579257
97700	1.101299395
97800	1.234129247
97900	1.055973259
98000	1.231076186
98100	1.090006504
98200	1.216083851
98300	1.105173539
98400	1.209068927
98500	1.173921862
98600	1.061079498
98700	1.226123024
98800	1.054406975
98900	1.22132518
99000	1.103460813
99100	1.210934521
99200	1.214256903
99300	1.061687621
99400	1.242934583
99500	1.061314506
99600	1.1934008
99700	1.205781753
99800	1.060564767
99900	1.250842259
100000	1.164052838
100100	1.171502563
100200	1.072998086
100300	1.2132377
100400	1.075709774
100500	1.236239401
100600	1.09406963
100700	1.225425685
100800	1.123249169
100900	1.126599484
101000	1.215608672
101100	1.147162313
101200	1.197676034
101300	1.065616257
101400	1.199447661
101500	1.183145987
101600	1.202807444
101700	1.074231066
101800	1.2025754
101900	1.203901904
102000	1.08417683
102100	1.222527056
102200	1.051625969
102300	1.23048874
102400	1.065466623
102500	1.1895265
102600	1.21940551
102700	1.054125674
102800	1.243434768
102900	1.14441552
103000	1.191435174
103100	1.078833412
103200	1.199514917
103300	1.172189723
103400	1.207712285
103500	1.148141316
103600	1.084568149
103700	1.193412286
103800	1.176471175
103900	1.186757074
104000	1.154614873
104100	1.135690749
104200	1.222969756
104300	1.067974971
104400	1.22882722
104500	1.06230777
104600	1.230614524
104700	1.121729368
104800	1.126650854
104900	1.226405514
105000	1.087571677
105100	1.231695137
105200	1.062160611
105300	1.186350524
105400	1.216773123
105500	1.07646502
105600	1.211691263
105700	1.122377735
105800	1.21884812
105900	1.13056552
106000	1.105280246
106100	1.221019999
106200	1.220132499
106300	1.083665411
106400	1.114337682
106500	1.206090654
106600	1.163361254
106700	1.232673004
106800	1.05563499
106900	1.210537228
107000	1.20087002
107100	1.085044457
107200	1.216949899
107300	1.070871722
107400	1.230705783
107500	1.147720998
107600	1.058650176
107700	1.244084949
107800	1.198280796
107900	1.08943672
108000	1.219046452
108100	1.192155008
108200	1.075104063
108300	1.255690787
108400	1.237759243
108500	1.072149238
108600	1.123504081
108700	1.198603071
108800	1.178270692
108900	1.247910569
109000	1.245310975
109100	1.067908358
109200	1.105752615
109300	1.217897301
109400	1.064396656
109500	1.130939219
109600	1.218362916
109700	1.200862218
109800	1.127354831
109900	1.192684306
110000	1.055226742
110100	1.109571266
110200	1.09603753
110300	1.176470779
110400	1.225703944
110500	1.248542174
110600	1.219737348
110700	1.063317024
110800	1.170984682
110900	1.220104727
111000	1.061531987
111100	1.205569256
111200	1.25757703
111300	1.062548462
111400	1.181273673
111500	1.223193952
111600	1.053741254
111700	1.118495784
111800	1.222529201
111900	1.077118384
112000	1.078353334
112100	1.225033606
112200	1.078349163
112300	1.073835885
112400	1.224173126
112500	1.193417674
112600	1.123208024
112700	1.17861531
112800	1.052311219
112900	1.227706792
113000	1.097915064
113100	1.07037038
113200	1.195684511
113300	1.051724097
113400	1.159979707
113500	1.193668877
113600	1.210930918
113700	1.185713637
113800	1.063727016
113900	1.192977408
114000	1.212680278
114100	1.184700518
114200	1.102871443
114300	1.117085239
114400	1.167110798
114500	1.249333784
114600	1.064227267
114700	1.117400778
114800	1.19872373
114900	1.208927589
115000	1.237077596
115100	1.058390165
115200	1.151281222
115300	1.205678855
115400	1.183923542
115500	1.247376543
115600	1.167249857
115700	1.154236924
115800	1.065956191
115900	1.114123382
116000	1.234755657
116100	1.138960668
116200	1.141329052
116300	1.076599375
116400	1.124188801
116500	1.218643269
116600	1.102536925
116700	1.236709916
116800	1.130778071
116900	1.063069925
117000	1.163609941
117100	1.173909553
117200	1.243276294
117300	1.063307372
117400	1.147321233
117500	1.212156696
117600	1.128562349
117700	1.24714415
117800	1.068340447
117900	1.175349775
118000	1.210028556
118100	1.169647439
118200	1.230821926
118300	1.057021723
118400	1.168638832
118500	1.205582308
118600	1.201249513
118700	1.155515217
118800	1.09696999
118900	1.189982447
119000	1.211595778
119100	1.191270702
119200	1.105118415
119300	1.156578511
119400	1.19996936
119500	1.212881527
119600	1.197250319
119700	1.072103676
119800	1.241691884
119900	1.169631644
120000	1.210706106
120100	1.151942928
120200	1.058663854
120300	1.244078564
120400	1.211326522
120500	1.098221196
120600	1.138017152
120700	1.202537466
120800	1.202468495
120900	1.198332672
121000	1.060680859
121100	1.200043234
121200	1.209895559
121300	1.164398581
121400	1.146605743
121500	1.048284942
121600	1.220962255
121700	1.090971656
121800	1.071834874
121900	1.215284969
122000	1.059813599
122100	1.188018238
122200	1.112440509
122300	1.151770688
122400	1.226589466
122500	1.070941463
122600	1.235044279
122700	1.168221687
122800	1.21694034
122900	1.154305588
123000	1.079448718
123100	1.191815603
123200	1.225699428
123300	1.132986679
123400	1.085626085
123500	1.212026752
123600	1.163624557
123700	1.162317303
123800	1.189441774
123900	1.064674794
124000	1.176654661
124100	1.225249942
124200	1.073049166
124300	1.230230898
124400	1.0681691
124500	1.20060395
124600	1.199888007
124700	1.143451934
124800	1.188326402
124900	1.124820267
125000	1.228736928
125100	1.168150478
125200	1.092325732
125300	1.233043656
125400	1.096601185
125500	1.224481058
125600	1.080812368
125700	1.176785628
125800	1.189514025
125900	1.172533292
126000	1.180113681
126100	1.0666006
126200	1.178269224
126300	1.200463754
126400	1.110760266
126500	1.217264605
126600	1.061105048
126700	1.181382195
126800	1.204476243
126900	1.123756953
127000	1.167656676
127100	1.197500359
127200	1.173715411
127300	1.06692521
127400	1.213867839
127500	1.172201587
127600	1.183114377
127700	1.164803973
127800	1.136244624
127900	1.224417961
128000	1.073205116
128100	1.213795553
128200	1.121785628
128300	1.186531281
128400	1.217273381
128500	1.110412904
128600	1.148346483
128700	1.180641424
128800	1.193152858
128900	1.192691466
129000	1.060836794
129100	1.182929266
129200	1.196477905
129300	1.143445134
129400	1.168679984
129500	1.123217907
129600	1.225747253
129700	1.079642091
129800	1.19363432
129900	1.156747716
130000	1.134081842
130100	1.223661356
130200	1.137300909
130300	1.114304375
130400	1.20937439
130500	1.123910992
130600	1.222566021
130700	1.099733643
130800	1.143949065
130900	1.219358052
131000	1.058467785
131100	1.219931992
131200	1.16707616
131300	1.10410435
131400	1.229190846
131500	1.102323562
131600	1.176790978
131700	1.198621644
131800	1.059096483
131900	1.217661813
132000	1.164872156
132100	1.07097486
132200	1.206101926
132300	1.181393624
132400	1.10372584
132500	1.233016129
132600	1.063760875
132700	1.231073289
132800	1.185167582
132900	1.089065093
133000	1.227920371
133100	1.076166652
133200	1.231567396
133300	1.064323372
133400	1.187742023
133500	1.217217319
133600	1.068286093
133700	1.232905828
133800	1.077686332
133900	1.232928336
134000	1.062801641
134100	1.226783518
134200	1.086775301
134300	1.212126287
134400	1.136159534
134500	1.086422047
134600	1.22147994
134700	1.099588123
134800	1.241134456
134900	1.059499986
135000	1.176564288
135100	1.217075021
135200	1.05924921
135300	1.202272665
135400	1.198794384
135500	1.179399436
135600	1.063021816
135700	1.201747507
135800	1.143848739
135900	1.239866649
136000	1.065072592
136100	1.13019852
136200	1.223293159
136300	1.143586338
136400	1.165576265
136500	1.191717139
136600	1.076228277
136700	1.195195063
136800	1.181583277
136900	1.140921832
137000	1.205626165
137100	1.058312974
137200	1.187534611
137300	1.224673438
137400	1.083094772
137500	1.227150076
137600	1.07654966
137700	1.219925232
137800	1.17089071
137900	1.101436359
138000	1.23902135
138100	1.059162335
138200	1.190795089
138300	1.210175144
138400	1.053524477
138500	1.223787085
138600	1.064624922
138700	1.220499233
138800	1.160544505
138900	1.177709752
139000	1.13869289
139100	1.184279427
139200	1.211836812
139300	1.097153601
139400	1.191490053
139500	1.161602135
139600	1.200215617
139700	1.16068086
139800	1.103670314
139900	1.234303756
140000	1.060570564
140100	1.232037866
140200	1.087676702
140300	1.112509441
140400	1.229902842
140500	1.070488311
140600	1.218675587
140700	1.12510181
140800	1.14978927
140900	1.220836132
141000	1.123726473
141100	1.160183636
141200	1.14527105
141300	1.174973017
141400	1.206398944
141500	1.0882869
141600	1.179816526
141700	1.185622689
141800	1.121745453
141900	1.225860317
142000	1.090769727
142100	1.181279081
142200	1.159866604
142300	1.175993144
142400	1.197526958
142500	1.065333894
142600	1.212241135
142700	1.134447888
142800	1.220277526
142900	1.109694337
143000	1.162905429
143100	1.225657705
143200	1.061237543
143300	1.230944909
143400	1.123665955
143500	1.214375017
143600	1.06660764
143700	1.236292556
143800	1.071420133
143900	1.202622241
144000	1.094490386
144100	1.219449056
144200	1.13251075
144300	1.204859365
144400	1.099112641
144500	1.192695906
144600	1.193341125
144700	1.067604863
144800	1.228636146
144900	1.095181839
145000	1.154327029
145100	1.134430195
145200	1.222482997
145300	1.102222668
145400	1.207319219
145500	1.108798077
145600	1.222395025
145700	1.149077419
145800	1.093317853
145900	1.238854868
146000	1.073339746
146100	1.202816307
146200	1.132110505
146300	1.226370269
146400	1.128957675
146500	1.146074533
146600	1.195536233
146700	1.155746906
146800	1.204638709
146900	1.093669802
147000	1.074157673
147100	1.239026096
147200	1.177922162
147300	1.184638641
147400	1.06601971
147500	1.206372407
147600	1.130064835
147700	1.249949772
147800	1.125847399
147900	1.222669458
148000	1.163216939
148100	1.05983711
148200	1.251588868
148300	1.158903515
148400	1.155691893
148500	1.072536331
148600	1.167583296
148700	1.207691152
148800	1.248926439
148900	1.063395365
149000	1.218150147
149100	1.209976574
149200	1.139044862
149300	1.113234884
149400	1.167484675
149500	1.196558121
149600	1.204338258
149700	1.148175534
149800	1.10577776
149900	1.215540028
150000	1.227324102
150100	1.111198205
150200	1.080777018
150300	1.176170325
150400	1.176510317
150500	1.244168674
150600	1.115880415
150700	1.088149512
150800	1.181832163
150900	1.228721659
151000	1.057756827
151100	1.239022164
151200	1.082170596
151300	1.129531317
151400	1.221128683
151500	1.150651369
151600	1.179093606
151700	1.173593507
151800	1.062867414
151900	1.125626602
152000	1.225061409
152100	1.108351913
152200	1.221013724
152300	1.164508461
152400	1.063104187
152500	1.135461333
152600	1.231681764
152700	1.071508054
152800	1.201057239
152900	1.197793834
153000	1.089252783
153100	1.182576856
153200	1.180641747
153300	1.128715475
153400	1.218716539
153500	1.087677198
153600	1.141015175
153700	1.230384428
153800	1.05858174
153900	1.232669159
154000	1.144575249
154100	1.080395046
154200	1.215865448
154300	1.10236694
154400	1.214316909
154500	1.167860291
154600	1.065811965
154700	1.205212602
154800	1.144144922
154900	1.211619411
155000	1.176848895
155100	1.059289851
155200	1.148397985
155300	1.228735993
155400	1.056602625
